poi_type_id,amenity_id,lat,lon,name,amenity,category,geometry,index_right,ID_UC_G0,GC_CNT_GAD_2025,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_UCA_KM2_2025,UC_NM_CTR,x_proj,y_proj,node_ids,cluster
7.0,N2725930294,51.4229241,5.462366,"Tandartsen Gestel,",dentist,health_wellbeing,POINT (671196.040115339 5699734.0390017275),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671196.040115339,5699734.0390017275,11817226080,25
14.0,N2726058453,51.4199681,5.4485013,"Dierenkliniek Gestel,",veterinary,health_wellbeing,POINT (670243.2142201685 5699373.052854821),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670243.2142201685,5699373.052854821,11506752825,16
16.0,N2727533680,51.4163637,5.4582367,"Angelo Roncalli,",community_centre,community_space,POINT (670933.4700792822 5698994.951904849),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670933.4700792822,5698994.951904849,6206728813,25
0.0,N2727533688,51.4148712,5.4487083,"Yuverta vmbo Eindhoven,",school,education,POINT (670276.549885951 5698806.813443992),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670276.549885951,5698806.813443992,11400169437,16
1.0,N2727555997,51.4123041,5.4493038,"Nemo,",childcare,education,POINT (670327.4973796682 5698522.763924425),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670327.4973796682,5698522.763924425,8742126841,16
16.0,N2729759163,51.4428565,5.4108073,"De Hangar,",community_centre,community_space,POINT (667538.9387896523 5701831.095934536),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667538.9387896523,5701831.095934536,6294568315,21
73.0,N2729759563,51.4427636,5.4090703,"De Smaak Beleving,",convenience,food_choices,POINT (667418.5817284092 5701816.794104684),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667418.5817284092,5701816.794104684,6712429506,21
22.0,N2729759695,51.4433201,5.4092401,"Koffie'M,",cafe,food_choices,POINT (667428.3445916512 5701879.059726161),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667428.3445916512,5701879.059726161,5210394509,21
22.0,N2729759695,51.4433201,5.4092401,"Koffie'M,",restaurant,food_choices,POINT (667428.3445916512 5701879.059726161),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667428.3445916512,5701879.059726161,5210394509,21
23.0,N2729760030,51.4426302,5.4098743,"Cafetaria Vierrijk,",fast_food,food_choices,POINT (667474.9366035911 5701803.7995774355),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667474.9366035911,5701803.7995774355,6712429506,21
0.0,N2729760136,51.4424452,5.4117261,"De St@rtbaan,",school,education,POINT (667604.2885743855 5701787.465664851),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667604.2885743855,5701787.465664851,6294568317,21
71.0,N2729760330,51.4424904,5.4089858,"Meat Upp,",butcher,food_choices,POINT (667413.7095051236 5701786.223730483),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667413.7095051236,5701786.223730483,6712429506,21
53.0,N2729761202,51.4422039,5.4086858,"HYBRID-GYM,",fitness_centre,active_living,POINT (667393.9114422002 5701753.681948938),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667393.9114422002,5701753.681948938,8686712777,21
84.0,N2729762603,51.4420157,5.4099387,"Lidl,",supermarket,food_choices,POINT (667481.6601828345 5701735.620379755),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667481.6601828345,5701735.620379755,8686712777,21
23.0,N2729762704,51.4423885,5.4097039,"New York Pizza,",fast_food,food_choices,POINT (667463.9805389973 5701776.535214347),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",667463.9805389973,5701776.535214347,6712429506,21
73.0,N2734154932,51.4794105,5.4895529,"Shell Select,",convenience,food_choices,POINT (672872.383096196 5706078.592863551),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672872.383096196,5706078.592863551,12388559659,4
74.0,N2734155717,51.4775768,5.4926116,"Het Gulle Leven,",deli,food_choices,POINT (673091.6906363021 5705881.933267811),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673091.6906363021,5705881.933267811,1250611339,4
10.0,N2734155728,51.4761304,5.4902807,"Apotheek Lingmont,",pharmacy,health_wellbeing,POINT (672935.3234599438 5705715.59962242),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672935.3234599438,5705715.59962242,42729976,4
23.0,N2734155829,51.477582,5.4925407,"Döner Duck,",fast_food,food_choices,POINT (673086.7482094129 5705882.343797554),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673086.7482094129,5705882.343797554,1250611339,4
22.0,N2734156592,51.4775909,5.4923942,"Yang Yang Sushi,",cafe,food_choices,POINT (673076.5427078502 5705882.986974216),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673076.5427078502,5705882.986974216,1250611310,4
22.0,N2734156592,51.4775909,5.4923942,"Yang Yang Sushi,",restaurant,food_choices,POINT (673076.5427078502 5705882.986974216),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673076.5427078502,5705882.986974216,1250611310,4
84.0,N2734158493,51.4772954,5.4921569,"Supermarkt Vaartbroek,",supermarket,food_choices,POINT (673061.1852859596 5705849.569447685),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673061.1852859596,5705849.569447685,11239863822,4
71.0,N2734158875,51.4775316,5.4929936,"Keurslagerij Klaas van Hoof,",butcher,food_choices,POINT (673118.3848891476 5705877.810894207),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673118.3848891476,5705877.810894207,1250611318,4
70.0,N2734158981,51.4773954,5.4929774,"Godfried de Vocht,",bakery,food_choices,POINT (673117.7759334237 5705862.628590246),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673117.7759334237,5705862.628590246,1250611318,4
23.0,N2734159223,51.4772617,5.4929487,"Domino's,",fast_food,food_choices,POINT (673116.2895944004 5705847.694697195),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673116.2895944004,5705847.694697195,6296036172,4
23.0,N2734159647,51.4769339,5.4937871,"New York Pizza,",fast_food,food_choices,POINT (673175.7437698784 5705813.2300065905),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673175.7437698784,5705813.2300065905,1261395902,4
23.0,N2734160667,51.4774617,5.492071,"Jordy's Plaza,",fast_food,food_choices,POINT (673054.5914150688 5705867.857152184),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673054.5914150688,5705867.857152184,11239863822,4
14.0,N2734015127,51.4826867,5.5008077,"Dierenartsenpraktijk Heesterakker,",veterinary,health_wellbeing,POINT (673641.3478023093 5706469.512421878),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673641.3478023093,5706469.512421878,6292188212,4
53.0,N2734421609,51.4776869,5.4850609,"Basic-Fit,",fitness_centre,active_living,POINT (672567.0136879536 5705876.347147198),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672567.0136879536,5705876.347147198,10235648117,33
53.0,N2734422281,51.4763297,5.4830086,"Fit For Free,",fitness_centre,active_living,POINT (672429.6379980275 5705720.604350065),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672429.6379980275,5705720.604350065,7946097281,33
12.0,N2734423611,51.4779341,5.4843688,"Stichting Prisma Eindhoven,",social_facility,community_space,POINT (672518.0267676058 5705902.201777842),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672518.0267676058,5705902.201777842,42736081,33
73.0,N2734423919,51.4764152,5.4881492,"Shell Select,",convenience,food_choices,POINT (672786.2476242166 5705742.2328258995),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672786.2476242166,5705742.2328258995,335940400,4
22.0,N2735009119,51.4497501,5.4457134,"Het restaurant van Piet Hein Eek,",cafe,food_choices,POINT (669938.8086767804 5702678.02570708),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669938.8086767804,5702678.02570708,2833092950,8
22.0,N2735009119,51.4497501,5.4457134,"Het restaurant van Piet Hein Eek,",restaurant,food_choices,POINT (669938.8086767804 5702678.02570708),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669938.8086767804,5702678.02570708,2833092950,8
22.0,N2735184434,51.4796152,5.4781682,"Chinees Indisch Restaurant Lung Hing,",cafe,food_choices,POINT (672081.1793619259 5706074.526959388),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672081.1793619259,5706074.526959388,42741722,33
22.0,N2735184434,51.4796152,5.4781682,"Chinees Indisch Restaurant Lung Hing,",restaurant,food_choices,POINT (672081.1793619259 5706074.526959388),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672081.1793619259,5706074.526959388,42741722,33
25.0,N2735185596,51.4797705,5.4781596,"De Tempelier,",pub,nightlife,POINT (672079.9975669195 5706091.774496765),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672079.9975669195,5706091.774496765,42741722,33
84.0,N2735185751,51.4797277,5.4789419,"Jumbo Eindhoven,",supermarket,food_choices,POINT (672134.4730103568 5706088.855009176),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672134.4730103568,5706088.855009176,1272611630,33
84.0,N2735185900,51.4799376,5.4789313,"ALDI,",supermarket,food_choices,POINT (672132.9465421964 5706112.168790212),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672132.9465421964,5706112.168790212,42742798,33
23.0,N2735186406,51.4800598,5.4781545,"Restaria De Tempel,",fast_food,food_choices,POINT (672078.5542643518 5706123.929679095),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672078.5542643518,5706123.929679095,42742830,33
8.0,N2735190931,51.481407,5.4809903,"Huisartspraktijk de Boer,",doctors,health_wellbeing,POINT (672270.3614595344 5706280.394929843),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672270.3614595344,5706280.394929843,42746231,33
59.0,N2739334912,51.4227033,5.4867073,"Powerhouse040,",sports_centre,active_living,POINT (672888.9682926816 5699766.655619212),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672888.9682926816,5699766.655619212,5751493768,12
84.0,N2739334916,51.4226425,5.4857638,"ALDI,",supermarket,food_choices,POINT (672823.6097771714 5699757.668992386),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672823.6097771714,5699757.668992386,5751493777,12
8.0,N2739349378,51.4214988,5.4851457,"Medisch Centrum Aalsterweg,",doctors,health_wellbeing,POINT (672784.9568198775 5699629.044480955),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672784.9568198775,5699629.044480955,42584765,12
20.0,N2739431238,51.420006,5.4903764,"Buurtbibliotheek Stratum,",library,community_space,POINT (673154.22487031 5699475.412723318),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673154.22487031,5699475.412723318,42581157,12
53.0,N2739431268,51.4223955,5.4993802,"Anytime Fitness,",fitness_centre,active_living,POINT (673771.0990922202 5699762.417771984),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673771.0990922202,5699762.417771984,9981480684,12
84.0,N2739431278,51.4199049,5.491803,"Albert Heijn,",supermarket,food_choices,POINT (673253.7839746608 5699467.544536089),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673253.7839746608,5699467.544536089,42580714,12
23.0,N2739431298,51.4200607,5.4927036,"Döner Point,",fast_food,food_choices,POINT (673315.8039310249 5699486.998022169),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673315.8039310249,5699486.998022169,42580601,12
26.0,N2739431330,51.4200682,5.4925682,"La Toscana,",ice_cream,food_choices,POINT (673306.3626104621 5699487.511605231),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673306.3626104621,5699487.511605231,42580714,12
23.0,N2739431338,51.4198728,5.4924729,"I Love Sushi,",fast_food,food_choices,POINT (673300.4767142662 5699465.559926409),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673300.4767142662,5699465.559926409,42580714,12
23.0,N2739431359,51.4200811,5.4924098,"Deto's Cafetaria,",fast_food,food_choices,POINT (673295.3019134727 5699488.571214617),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673295.3019134727,5699488.571214617,42580714,12
7.0,N2739431386,51.4201255,5.495227,"Dental Clinics,",dentist,health_wellbeing,POINT (673490.9839917703 5699500.1761001),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673490.9839917703,5699500.1761001,5229033738,12
59.0,N2739431438,51.4206858,5.4890717,"SportsCity,",sports_centre,active_living,POINT (673060.954021316 5699547.91563189),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673060.954021316,5699547.91563189,42581522,12
22.0,N2739431467,51.4198458,5.492983,"Hang Chow,",cafe,food_choices,POINT (673336.0409423278 5699463.764683306),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673336.0409423278,5699463.764683306,42580601,12
22.0,N2739431467,51.4198458,5.492983,"Hang Chow,",restaurant,food_choices,POINT (673336.0409423278 5699463.764683306),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673336.0409423278,5699463.764683306,42580601,12
22.0,N2739446878,51.4195589,5.4880919,"Café 't Bambierke,",cafe,food_choices,POINT (672997.0959148774 5699420.303011405),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672997.0959148774,5699420.303011405,11812281188,12
22.0,N2739446878,51.4195589,5.4880919,"Café 't Bambierke,",restaurant,food_choices,POINT (672997.0959148774 5699420.303011405),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672997.0959148774,5699420.303011405,11812281188,12
22.0,N2739446912,51.4199906,5.4882037,"Stratum Centraal,",cafe,food_choices,POINT (673003.2377182641 5699468.567130458),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673003.2377182641,5699468.567130458,42580783,12
22.0,N2739446912,51.4199906,5.4882037,"Stratum Centraal,",restaurant,food_choices,POINT (673003.2377182641 5699468.567130458),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673003.2377182641,5699468.567130458,42580783,12
16.0,N2740056627,51.4193788,5.5049764,"Wijkcentrum TREFpunt 't Akkertje,",community_centre,community_space,POINT (674171.5951311509 5699440.286190072),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674171.5951311509,5699440.286190072,3270193583,28
14.0,N2740215077,51.419853,5.5038895,"DierenDokters Eindhoven Kalmoesplein,",veterinary,health_wellbeing,POINT (674094.231000591 5699490.428068247),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674094.231000591,5699490.428068247,9900840291,28
49.0,N2740341213,51.4215745,5.4975481,"RK Don Boscokerk,",place_of_worship,community_space,POINT (673646.8517534833 5699666.7876272015),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673646.8517534833,5699666.7876272015,8608779532,12
23.0,N2740341372,51.4221919,5.4990703,"Dos Oceanos,",fast_food,food_choices,POINT (673750.3285215225 5699739.044726446),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673750.3285215225,5699739.044726446,2682187337,12
22.0,N2740342228,51.4231099,5.4991949,"Shabu To Go Eindhoven Zuid,",cafe,food_choices,POINT (673755.5074015236 5699841.411210925),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673755.5074015236,5699841.411210925,5893059989,12
22.0,N2740342228,51.4231099,5.4991949,"Shabu To Go Eindhoven Zuid,",restaurant,food_choices,POINT (673755.5074015236 5699841.411210925),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673755.5074015236,5699841.411210925,5893059989,12
22.0,N2740342238,51.4230897,5.4993155,"Rafael,",cafe,food_choices,POINT (673763.9675289462 5699839.451273291),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673763.9675289462,5699839.451273291,5893059989,12
22.0,N2740342238,51.4230897,5.4993155,"Rafael,",restaurant,food_choices,POINT (673763.9675289462 5699839.451273291),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673763.9675289462,5699839.451273291,5893059989,12
26.0,N2740342257,51.4230518,5.4993956,"La Toscana,",ice_cream,food_choices,POINT (673769.6794700832 5699835.4272412555),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673769.6794700832,5699835.4272412555,42588307,12
70.0,N2740342304,51.4230158,5.4994782,"Godfried de Vocht,",bakery,food_choices,POINT (673775.5579983216 5699831.620404017),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673775.5579983216,5699831.620404017,42588307,12
84.0,N2740342316,51.4229766,5.4995586,"Avondwinkel,",supermarket,food_choices,POINT (673781.295744885 5699827.452551426),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673781.295744885,5699827.452551426,42588307,12
22.0,N2740342321,51.4228989,5.4996499,"Hong Kong,",cafe,food_choices,POINT (673787.9373089932 5699819.029811619),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673787.9373089932,5699819.029811619,42588307,12
22.0,N2740342321,51.4228989,5.4996499,"Hong Kong,",restaurant,food_choices,POINT (673787.9373089932 5699819.029811619),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673787.9373089932,5699819.029811619,42588307,12
71.0,N2740342330,51.4227987,5.4998218,"Verberne keurslager,",butcher,food_choices,POINT (673800.2672077777 5699808.296568638),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673800.2672077777,5699808.296568638,8563458772,12
23.0,N2740342419,51.4220402,5.4988081,"Hemels,",fast_food,food_choices,POINT (673732.6768202246 5699721.555573571),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673732.6768202246,5699721.555573571,9981480685,12
23.0,N2740383493,51.424219,5.4972475,"Doner Inn,",fast_food,food_choices,POINT (673615.9296051065 5699960.11291464),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673615.9296051065,5699960.11291464,42591500,12
